0.000000
0.109778
0.218230
0.324043
0.425939
0.522687
0.613117
0.696135
0.770739
0.836026
0.891207
0.935616
0.968715
0.990105
0.999526
0.996865
0.982154
0.955572
0.917438
0.868215
0.808496
0.739005
0.660581
0.574172
0.480823
0.381661
0.277886
0.170752
0.061554
-0.048388
-0.157746
-0.265196
-0.369441
-0.469220
-0.563327
-0.650625
-0.730058
-0.800667
-0.861597
-0.912112
-0.951602
-0.979589
-0.995735
-0.999845
-0.991869
-0.971903
-0.940189
-0.897111
-0.843188
-0.779073
-0.705540
-0.623480
-0.533882
-0.437832
-0.336488
-0.231078
-0.122874
-0.013185
0.096664
0.205344
0.311541
0.413973
0.511401
0.602648
0.686609
0.762271
0.828719
0.885149
0.930880
0.965359
0.988168
0.999033
0.997822
0.984549
0.959375
0.922604
0.874681
0.816185
0.747824
0.670422
0.584917
0.492342
0.393815
0.290527
0.183728
0.074708
-0.035215
-0.144712
-0.252460
-0.357157
-0.457536
-0.552384
-0.640556
-0.720985
-0.792698
-0.854829
-0.906628
-0.947467
-0.976854
-0.994432
-0.999990
-0.993461
-0.974922
-0.944599
-0.902858
-0.850203
-0.787271
-0.714823
-0.633734
-0.544984
-0.449647
-0.348875
-0.243886
-0.135948
-0.026368
0.083532
0.192422
0.298986
0.401935
0.500027
0.592074
0.676964
0.753671
0.821268
0.878937
0.925982
0.961835
0.986060
0.998366
0.998605
0.986772
0.963011
0.927610
0.880996
0.823733
0.756512
0.680147
0.595561
0.503775
0.405900
0.303118
0.196673
0.087850
-0.022035
-0.131653
-0.239680
-0.344810
-0.445772
-0.541346
-0.630375
-0.711785
-0.784591
-0.847913
-0.900986
-0.943168
-0.973948
-0.992956
-0.999962
-0.994880
-0.977772
-0.948844
-0.908448
-0.857070
-0.795333
-0.723981
-0.643878
-0.555992
-0.461385
-0.361201
-0.256651
-0.148999
-0.039546
0.070386
0.179466
0.286378
0.389827
0.488565
0.581397
0.667200
0.744939
0.813674
0.872572
0.920924
0.958143
0.983781
0.997526
0.999214
0.988824
0.966480
0.932455
0.887158
0.831137
0.765069
0.689754
